rank,global_cell_id,scan_name,image_name,xmin,ymin,xmax,ymax,skeleton_length,num_junctions,num_components,num_end_nodes,num_start_nodes,total_nodes,end_to_start_ratio,soma_area,soma_perimeter,soma_circularity,cell_area,cell_perimeter,cell_convex_hull_area,cell_convex_hull_perimeter,cell_solidity,cell_convexity,cell_circularity,cell_convex_circularity,branch_area,branch_perimeter,sholl_min_radius,sholl_peak_radius,sholl_max_radius,sholl_peak,sholl_sum,min_dist_to_known,x_row_position
65,tile_x61440_y25600_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x61440_y25600_gray_matter,396.5938,47.795044,509.89032,123.982254,114,3,4,7,4,11,1.75,511,86.18376553058624,0.8645295326811239,1328,324.8771975040436,2654.0,240.90209329128265,0.5003767897513187,0.7415173953176085,0.1581136916717756,0.574684700103882,817,410.4751765727997,12,20,85,9,114,3.994222093772772,59230
66,tile_x83456_y23040_gray_matter_cell_1,2017-026_Iba1_Temporal_pole_Batch_8,tile_x83456_y23040_gray_matter,315.14264,11.115265,390.60626,85.368484,58,1,2,3,2,5,1.5,348,73.11269783973694,0.818094529996193,639,149.29646337032318,1535.5,160.959263920784,0.416151090849886,1.0781183980328573,0.3602563811904286,0.7447795273538815,302,166.02438521385193,15,19,47,5,58,3.991618810778194,51322
67,tile_x68096_y29696_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_8,tile_x68096_y29696_gray_matter,45.636627,248.89111,149.45514,361.26074,129,7,3,4,1,5,4.0,610,105.35533845424652,0.6906000505593953,892,352.14927566051483,2776.0,260.05822694301605,0.3213256484149855,0.7384886038888859,0.090390152592434,0.5158080685596063,579,254.0660153627396,19,69,100,7,129,3.987505063317735,67008
68,tile_x72704_y36352_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x72704_y36352_gray_matter,59.18466,372.27747,184.58762,508.19092,242,4,6,10,6,16,1.6666666666666667,940,158.1248904466629,0.4724297543821082,2225,622.6416971683502,8588.0,356.49320363998413,0.2590824406148113,0.5725495180635088,0.0721212884640234,0.8491792831887608,1327,651.269113779068,17,47,104,8,242,3.98085243408097,92711
69,tile_x87040_y43008_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x87040_y43008_gray_matter,116.81705,12.200104,180.48865,106.75311,47,0,3,3,3,6,1.0,450,79.01219260692596,0.9058038250963768,788,160.02438521385193,1279.0,158.09988164901733,0.616106333072713,0.9879736856213336,0.3866907172932163,0.6430093956029632,339,218.7939372062683,12,18,43,4,47,3.947846451656404,80861
70,tile_x49664_y8192_gray_matter_cell_2,2017-129_Iba1_Tp_B8_100,tile_x49664_y8192_gray_matter,63.861393,148.07281,155.29544,248.27557,59,1,2,3,2,5,1.5,876,138.56854152679443,0.5733036124943688,1083,283.1787132024765,2333.0,214.5305644273758,0.4642091727389627,0.7575801231711354,0.1697137824420988,0.6370100028644494,333,247.37972366809845,13,62,68,3,59,3.9401611451193648,76596
71,tile_x13824_y2560_gray_matter_cell_2,2016-020_Iba1_Temporal_pole_Batch_8,tile_x13824_y2560_gray_matter,42.759872,188.55864,166.91017,324.6147,280,7,3,9,3,12,3.0,633,104.08326029777528,0.7342632612237165,1741,533.0020879507065,8566.5,374.6239402294159,0.2032335259440845,0.7028564215757109,0.0770106545215736,0.7670474464453796,1116,564.8010774850845,16,48,82,13,280,3.9349887272843014,15684
72,tile_x6656_y36864_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x6656_y36864_gray_matter,1.6087341,4.5874786,132.81512,247.64511,416,8,2,10,2,12,5.0,651,102.42640614509584,0.7797708265636963,3496,822.281306385994,14390.5,507.87140130996704,0.2429380494075952,0.617637051171832,0.0649741270936707,0.7010971986626945,2845,920.1219260692596,21,65,143,14,416,3.914676419567789,25570
73,tile_x64512_y23552_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x64512_y23552_gray_matter,154.26746,197.31631,306.74872,383.03854,247,3,5,7,4,11,1.75,442,78.42640614509583,0.903041075845639,1313,419.0193328857422,10155.5,428.3314685821533,0.129289547535818,1.02222364212238,0.0939737305953131,0.6955866048267597,899,421.0193328857422,12,15,151,6,247,3.9141790068957283,78411
74,tile_x52736_y7168_gray_matter_cell_3,2014-048_Iba1_Temporal_pole_Batch_8,tile_x52736_y7168_gray_matter,366.87512,261.5396,485.7379,320.33112,164,3,4,8,5,13,1.6,326,69.4558436870575,0.8491997974177516,1649,394.8183224201202,3300.0,255.4134542942047,0.4996969696969697,0.6469138836531074,0.1329339537854665,0.635676655257785,1345,420.3746713399887,11,64,77,10,164,3.884984953299274,7434
75,tile_x22016_y16896_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x22016_y16896_gray_matter,230.59787,401.51746,308.86002,489.48425,86,0,4,4,4,8,1.0,789,144.71067690849304,0.4734626419988037,1042,245.0365778207779,3494.5,225.9885766506195,0.2981828587780798,0.9222646621187705,0.2180799535618704,0.8598484944351228,287,275.0782079696655,11,43,56,9,86,3.881214337491602,1250
76,tile_x81920_y39424_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x81920_y39424_gray_matter,170.22174,280.34476,244.44745,369.66965,100,3,3,7,2,9,3.5,393,72.5269113779068,0.9388669435514118,1180,255.62236428260803,2292.0,201.27395832538605,0.5148342059336823,0.7873879067281605,0.2269311827149397,0.7109667689192728,787,255.62236428260803,10,16,63,5,100,3.8781896664112065,51083
77,tile_x4608_y34304_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x4608_y34304_gray_matter,285.29767,289.06342,334.9577,328.6219,9,0,1,1,1,2,1.0,519,97.5979790687561,0.6846925019642419,718,131.63960921764374,890.5,113.48629879951476,0.8062886019090398,0.8620984175962149,0.5206683027411765,0.8688742430681612,232,138.22539567947388,19,23,26,2,9,3.869810411205611,38069
78,tile_x17408_y27648_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x17408_y27648_gray_matter,338.75842,36.871765,436.65222,138.60727,149,3,5,7,4,11,1.75,451,111.0538227558136,0.4595358316868381,1232,409.0193328857422,4319.5,271.8901312351227,0.2852181965505266,0.664736625813905,0.0925407254587078,0.7342711311730112,794,451.8893901109696,9,48,62,9,149,3.8648655778001206,53079
79,tile_x14336_y40960_gray_matter_cell_5,2018-001_Iba1_Temporal_pole_Batch_6,tile_x14336_y40960_gray_matter,23.105665,23.333939,78.46303,157.91162,77,0,5,4,4,8,1.0,984,196.61017167568207,0.3198843532587479,932,358.7766922712326,3227.5,266.83139729499817,0.2887683965917893,0.7437255625660196,0.0909865783462028,0.5696423298633106,320,194.85281229019165,13,35,68,7,77,3.8633991723746495,94817
80,tile_x8192_y52224_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x8192_y52224_gray_matter,101.18077,146.31415,176.09358,231.77448,74,2,1,3,1,4,3.0,502,86.18376553058624,0.849302985138795,543,231.722869515419,1502.5,172.11721634864807,0.3613976705490848,0.742771814920906,0.1270784467217525,0.6373466647083692,220,152.71067690849304,13,50,59,5,74,3.846460258657769,62220
81,tile_x25088_y23040_gray_matter_cell_1,2017-129_Iba1_Tp_B8_100,tile_x25088_y23040_gray_matter,162.43661,20.255768,281.956,124.625305,147,3,2,5,2,7,2.5,576,92.911687374115,0.838477962531582,1389,388.3330411911011,3850.5,273.72532510757446,0.3607323724191663,0.7048726120960502,0.1157453151913186,0.6457984989409711,813,388.3330411911011,11,46,99,8,147,3.8349168539099847,72226
82,tile_x12800_y17408_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_8,tile_x12800_y17408_gray_matter,270.47028,6.4295044,383.91998,135.5807,169,4,2,6,2,8,3.0,260,58.28427076339722,0.9617904884871328,828,335.5634891986847,4089.0,265.62382543087006,0.202494497432135,0.791575466285595,0.0924040055869007,0.7282708391379257,568,335.5634891986847,9,37,79,12,169,3.8294988121505957,62716
83,tile_x51712_y24064_gray_matter_cell_5,2017-160_Iba1_Temporal_pole_Batch_6,tile_x51712_y24064_gray_matter,173.89851,13.548748,243.71175,120.06566,65,0,3,3,3,6,1.0,451,90.42640614509584,0.6930999447542262,559,192.85281229019165,1896.0,185.403937458992,0.2948312236286919,0.9613753372702126,0.1888729306678857,0.693122968844179,198,127.49747383594512,13,27,39,4,65,3.8241697140162954,89444
84,tile_x15360_y29696_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x15360_y29696_gray_matter,30.161499,40.31393,78.78017,139.77167,61,1,3,4,3,7,1.3333333333333333,279,61.69848430156708,0.9210115508196042,502,143.29646337032318,1003.5,171.5686900615692,0.5002491280518186,1.1972988448303967,0.3072151561198347,0.4284016846859326,223,187.09545290470123,9,23,64,4,61,3.812559856285604,52756
85,tile_x46592_y50176_gray_matter_cell_1,2017-063_Iba1_Temporal_pole_Batch_6,tile_x46592_y50176_gray_matter,287.10562,351.2074,336.70248,405.4215,32,0,4,3,3,6,1.0,629,101.25483322143556,0.7709549196782496,874,168.61017167568207,1219.0,132.049556016922,0.7169811320754716,0.7831648275106226,0.3863258381501048,0.8784957786417275,287,205.23758828639984,14,19,29,10,32,3.8110117327923247,57143
86,tile_x88576_y24576_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_8,tile_x88576_y24576_gray_matter,308.6354,243.7862,345.9786,279.19012,18,0,3,0,2,2,0.0,676,101.01219260692596,0.8325473899695924,555,98.911687374115,588.0,93.02235007286072,0.9438775510204082,0.940458630748266,0.7128655470729248,0.8539109365205453,92,58.28427076339722,12,18,21,4,18,3.809280842770925,69078
87,tile_x27648_y47616_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x27648_y47616_gray_matter,319.1766,202.2971,453.3942,390.12524,100,3,1,5,0,5,0.0,142,43.31370830535889,0.9511466299412228,1070,199.5807341337204,1505.5,152.84856963157654,0.7107273331119229,0.7658483184512539,0.3375642220352694,0.8097815284009742,1070,199.5807341337204,110,139,154,9,100,3.8071412371489277,18615
88,tile_x64512_y24576_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x64512_y24576_gray_matter,40.587387,82.95178,113.58638,154.3822,68,1,4,5,4,9,1.25,480,82.42640614509583,0.887806605651902,1221,248.55129659175876,2077.0,193.04044330120087,0.5878671160327396,0.7766623869931627,0.2483667543077057,0.7004058231110191,758,288.9360725879669,12,21,59,5,68,3.800014660954507,91362
89,tile_x84992_y24576_gray_matter_cell_2,2014-048_Iba1_Temporal_pole_Batch_8,tile_x84992_y24576_gray_matter,345.6103,267.23047,417.31384,412.7179,134,4,4,7,3,10,2.333333333333333,419,73.94112491607666,0.9630565292598122,1026,315.3208485841751,3761.0,275.70068526268005,0.2727997872906142,0.8743496869953449,0.1296736846742792,0.6217810849257936,607,390.0904005765915,11,36,65,5,134,3.788658876233613,14320
90,tile_x82432_y20992_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x82432_y20992_gray_matter,368.20343,302.26614,459.21692,381.2538,122,2,4,5,4,9,1.25,803,122.56854152679443,0.6716876645236409,1756,277.2792184352875,4091.0,245.98829448223117,0.4292349058909802,0.8871501292825552,0.2870117872827757,0.8495920907738101,977,333.8061298131943,14,24,63,7,122,3.776363847653247,51188
91,tile_x90624_y37376_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x90624_y37376_gray_matter,175.06873,52.50823,287.0625,172.85893,96,2,3,5,3,8,1.6666666666666667,466,79.01219260692596,0.938010183322026,1199,286.04877042770386,2792.5,242.95127427577967,0.4293643688451208,0.8493351462847255,0.1841403127829285,0.5945175552869647,733,350.3330411911011,12,36,60,7,96,3.7689431587292406,81176
92,tile_x23552_y49664_gray_matter_cell_0,2017-014_Iba1_Temporal_pole_Batch_6,tile_x23552_y49664_gray_matter,216.6011,43.95941,376.10446,237.82126,704,23,1,20,1,21,20.0,428,81.4558436870575,0.810604742830586,4170,1260.312831878662,20573.5,570.1475404500961,0.2026879237854521,0.4523857299780215,0.0329905231829113,0.7953229864167405,3936,1230.8986183404922,15,123,196,21,704,3.7684103545710395,33763
93,tile_x27648_y27648_gray_matter_cell_2,2016-020_Iba1_Temporal_pole_Batch_8,tile_x27648_y27648_gray_matter,204.90028,276.7818,338.47192,377.38306,268,4,3,6,4,10,1.5,324,66.76955199241638,0.9132673882640046,1548,505.6883796453476,8821.5,364.2905032634735,0.175480360482911,0.720385355738172,0.0760702550594194,0.8353271613147308,1262,499.1025931835175,11,88,104,24,268,3.761938906198794,18558
94,tile_x32256_y41472_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x32256_y41472_gray_matter,2.5062523,183.18509,60.94519,300.75372,114,1,3,4,2,6,2.0,293,64.5269113779068,0.8842920665256959,724,206.0660153627396,2516.5,220.48817992210388,0.2877011722630638,1.0699880789851586,0.2142573274973256,0.6504833336918973,431,206.0660153627396,10,22,69,6,114,3.7586582540129636,55169
95,tile_x46080_y55296_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_8,tile_x46080_y55296_gray_matter,351.35144,140.7818,443.66357,299.54755,256,3,1,4,1,5,4.0,379,76.97056245803833,0.8038957889151597,653,396.57568180561066,7896.5,378.0094641447067,0.0826948648135249,0.9531836708282972,0.0521760125809322,0.6944470815433944,642,385.50461411476135,9,70,155,16,256,3.7563475209711235,64939
96,tile_x40448_y6144_gray_matter_cell_2,2017-129_Iba1_Tp_B8_100,tile_x40448_y6144_gray_matter,279.1679,186.0438,401.71344,297.2657,137,3,2,5,2,7,2.5,1079,184.75230705738068,0.3972387148365195,2178,440.9015827178955,4764.5,310.09558045864105,0.4571308636792948,0.7033215407100301,0.1407940895538693,0.6226386015858025,1341,438.7594473361969,11,22,103,6,137,3.7280675254535365,75299
97,tile_x58880_y61440_gray_matter_cell_1,2014-048_Iba1_Temporal_pole_Batch_8,tile_x58880_y61440_gray_matter,36.950928,183.80737,200.27606,422.55048,335,5,5,9,4,13,2.25,857,147.53910398483276,0.4947392913785288,2770,706.5828220844269,16595.0,594.3260478973389,0.1669177463091292,0.841127224327462,0.0697209800296254,0.5903880946504314,1973,746.7249574661255,18,149,167,14,335,3.700539831919022,8678
98,tile_x8704_y4096_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x8704_y4096_gray_matter,43.686337,14.5155945,168.14273,157.2414,211,7,3,8,4,12,2.0,237,55.455843687057495,0.9684196125572018,1054,503.24472856521606,5281.5,339.77912533283234,0.1995645176559689,0.6751767202839164,0.0522988339645581,0.5748754467274712,895,454.3746713399887,9,32,108,12,211,3.68985219039204,41880
99,tile_x38400_y50176_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x38400_y50176_gray_matter,234.9248,318.94498,310.7132,394.33115,105,3,2,4,2,6,2.0,316,65.94112491607666,0.9132385657096388,702,282.5929267406464,2471.5,208.5133066177368,0.2840380335828444,0.7378574864653383,0.1104649248675291,0.7143366421837373,471,248.7939372062683,11,71,72,6,105,3.686054225355938,104761
100,tile_x33280_y18944_gray_matter_cell_1,2017-014_Iba1_Temporal_pole_Batch_6,tile_x33280_y18944_gray_matter,252.622,354.74353,341.74908,428.50342,67,1,6,5,3,8,1.6666666666666667,610,95.84061968326569,0.8345271548245291,967,219.23758828639984,1698.5,184.14869666099548,0.5693258757727406,0.8399503848784992,0.2528170189597923,0.6294164894753992,399,224.89444243907928,12,16,40,4,67,3.682503607539642,35469
101,tile_x87552_y46080_gray_matter_cell_0,2017-129_Iba1_Tp_B8_100,tile_x87552_y46080_gray_matter,382.23645,51.575287,439.2193,151.8529,80,1,1,2,1,3,2.0,852,154.911687374115,0.4461501976882077,525,275.722869515419,2043.0,209.3674805164337,0.2569750367107195,0.7593402784629203,0.0867807877524875,0.5856791680213982,172,151.63960921764374,23,63,63,7,80,3.6785093976408536,80982
102,tile_x64000_y18432_gray_matter_cell_1,2017-160_Iba1_Temporal_pole_Batch_6,tile_x64000_y18432_gray_matter,362.91714,271.41803,421.75247,351.92426,88,3,5,7,6,13,1.1666666666666667,502,86.76955199241638,0.8378743026413568,1126,244.55129659175876,1891.5,171.23760175704956,0.5952947396246365,0.7002113836382751,0.2365964995916131,0.810621160004615,634,308.2497808933258,10,13,36,7,88,3.6689206925565174,91277
103,tile_x84992_y39424_gray_matter_cell_0,2016-020_Iba1_Temporal_pole_Batch_8,tile_x84992_y39424_gray_matter,259.02094,123.56001,326.02264,234.67122,107,2,2,3,1,4,3.0,609,90.32590091228484,0.9379993832178156,1066,285.76449966430664,3202.0,245.46499836444852,0.3329169269206746,0.8589765301596288,0.1640402858257932,0.667808657125137,468,345.1198381185532,15,76,83,13,107,3.6563116142423575,28260
104,tile_x61440_y36352_gray_matter_cell_0,2017-063_Iba1_Temporal_pole_Batch_6,tile_x61440_y36352_gray_matter,262.91296,60.365814,397.41553,232.38306,207,4,3,7,3,10,2.333333333333333,407,95.74011445045473,0.557977117015155,1081,503.7300097942352,6777.5,390.92569053173065,0.1594983400959055,0.7760619437611368,0.0535352590358583,0.5573024679993006,809,468.7594473361969,12,56,91,14,207,3.639339647282508,59257
105,tile_x33280_y24064_gray_matter_cell_0,2018-001_Iba1_Temporal_pole_Batch_6,tile_x33280_y24064_gray_matter,431.3307,308.56024,499.9043,391.27814,134,5,2,3,2,5,1.5,294,66.28427076339722,0.8408842712272175,967,305.66399443149567,2177.0,197.1205899715424,0.4441892512632062,0.6448930641574807,0.130061203905862,0.7040513125114664,735,288.3502861261368,9,29,68,10,134,3.6298630447422924,102687
106,tile_x80896_y45568_gray_matter_cell_0,2014-048_Iba1_Temporal_pole_Batch_8,tile_x80896_y45568_gray_matter,137.38971,438.08124,210.83145,501.9843,77,1,5,7,5,12,1.4,616,99.01219260692596,0.7896110552445853,1588,227.37972366809845,2541.5,188.6822134256363,0.6248278575644305,0.829811077178772,0.3859729714765013,0.8970942095618141,972,227.37972366809845,11,35,40,8,77,3.6238718379090127,13888
107,tile_x70144_y34304_gray_matter_cell_2,2017-063_Iba1_Temporal_pole_Batch_8,tile_x70144_y34304_gray_matter,130.14175,1.2320099,229.61508,113.03141,267,13,4,18,4,22,4.5,384,77.11269783973694,0.8115014374290684,1328,556.6589421033859,5380.0,292.2529975175857,0.2468401486988847,0.5250126700799622,0.0538554376175026,0.7915424143030214,1091,497.0609630346298,12,68,90,11,267,3.623774658156548,67234
108,tile_x10240_y8192_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x10240_y8192_gray_matter,44.3712,4.4496765,87.79567,73.8354,16,0,2,1,1,2,1.0,793,121.29646337032318,0.6773088878793999,1268,159.4385987520218,1316.0,151.37383568286896,0.9635258358662614,0.9494177499534092,0.6268190398748007,0.7217123247830591,495,248.5929267406464,18,27,39,2,16,3.6225498168407424,31737
109,tile_x34304_y55808_gray_matter_cell_1,2016-020_Iba1_Temporal_pole_Batch_8,tile_x34304_y55808_gray_matter,138.98032,349.4917,216.88522,499.90332,146,4,3,8,2,10,4.0,645,104.911687374115,0.7364136574954898,1522,376.8771975040436,2910.0,271.2504366636276,0.5230240549828179,0.7197316220244854,0.1346557158082762,0.4970063768858577,889,417.26197350025177,17,29,82,9,146,3.615849653250814,19761
110,tile_x89600_y20992_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x89600_y20992_gray_matter,163.83005,15.536362,288.86356,247.60478,378,5,6,10,5,15,2.0,442,79.25483322143555,0.8842613044175326,3921,888.5655771493912,12967.5,509.5846062898636,0.3023713128976287,0.5734912755957337,0.0624061997454223,0.6275285948492324,3480,958.991983294487,10,126,135,16,378,3.614677137045655,31459
111,tile_x10752_y11264_gray_matter_cell_0,2016-032_Iba1_Temporal_pole_Batch_8,tile_x10752_y11264_gray_matter,192.48834,235.62798,279.5058,341.7719,156,3,3,7,3,10,2.333333333333333,235,55.455843687057495,0.9602472951516556,845,315.1198381185532,3813.0,257.0300267934799,0.2216102806189352,0.8156580313321343,0.1069338205319728,0.7252854185370449,622,346.9188276529312,9,33,53,12,156,3.6108869211827304,28612
112,tile_x68608_y40960_gray_matter_cell_0,2017-026_Iba1_Temporal_pole_Batch_8,tile_x68608_y40960_gray_matter,281.83026,197.03342,438.28497,299.18784,197,5,6,11,5,16,2.2,824,123.39696860313416,0.680030033938489,2249,514.3157962560654,5914.5,318.69004583358765,0.3802519232394961,0.6196388447593385,0.1068414056894749,0.7317974685578899,1444,591.6711347103119,13,26,78,8,197,3.604022629730517,49548
113,tile_x34816_y11776_gray_matter_cell_2,2017-014_Iba1_Temporal_pole_Batch_6,tile_x34816_y11776_gray_matter,190.6807,97.97258,319.30612,240.96748,232,1,5,7,4,11,1.75,1111,188.85281229019165,0.3914506422994522,1174,652.0559107065201,7998.5,362.404483795166,0.1467775207851472,0.555787437617874,0.034698307293802,0.7652992515570145,599,457.546244263649,17,32,87,7,232,3.6005755622165796,35742
114,tile_x31744_y12288_gray_matter_cell_2,2018-001_Iba1_Temporal_pole_Batch_6,tile_x31744_y12288_gray_matter,1.6038742,235.08603,109.384995,351.3129,254,5,5,10,3,13,3.333333333333333,374,89.9827550649643,0.5804474317577494,1375,527.9726504087448,9190.5,366.1141605377197,0.1496110113704368,0.6934339501379138,0.0619854430684551,0.8616203541062861,1045,523.3868639469147,11,28,80,10,254,3.5996103231421075,101935
